what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427248274624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427248277381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427248278766
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427248279838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427248280103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427248281748
error,log,,,"Background Indexer Crash Recovery",1427248281760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427248281900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427248284141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427248317139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427249226477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427249235506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427251754467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427251754808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427251756129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427251760260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427251919416
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427251920422
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427251920498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1427251923804
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427251995483
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427251999561
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427251999630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1427252001703
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1427252013478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427252014152
error,log,,,"Unexpected runtime error while computing a text hover",1427252015185
error,log,,,"Unexpected runtime error while computing a text hover",1427252065475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427252071725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427252073458
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252074968
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252075046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1427252076759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427252090984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427252092603
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252092873
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252094177
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252097193
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252099895
error,log,,,"Unexpected runtime error while computing a text hover",1427252109285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427252112309
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252114064
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252115980
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252124832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427252132704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427252134513
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252134584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427252174598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427252183113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427252183290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427252190328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427252196432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427252212517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427252218954
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252374594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427252540927
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252544318
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252544378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1427252547671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252549402
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252550841
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252551870
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252553754
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252555602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427252574817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427252579854
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1427252583373
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1427252583407
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252588037
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252594419
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252602300
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252604577
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252619891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427252668982
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1427252669105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427252671875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427252685907
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252691386
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252704304
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252706894
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252708860
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252711446
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252713683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427252729253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427252819043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427252820851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427252835122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427252847425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427252875586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427252876664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427252890955
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252891790
error,log,,,"Unexpected runtime error while computing a text hover",1427252903581
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252913896
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252916752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427252938106
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252939868
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427252944187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427252981702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427252985295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427252992538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253009337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253030287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427253032091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253033489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253046625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427253064939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427253066729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427253070578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253071489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253091369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1427253103905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427253107648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427253113289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427253117712
error,log,,,"Unexpected runtime error while computing a text hover",1427253118879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427253122147
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427253136876
error,log,,,"Unexpected runtime error while computing a text hover",1427253138666
error,log,,,"Unexpected runtime error while computing a text hover",1427253149176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427253161321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427253163075
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427253165454
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427253170502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427253180460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253183672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253203719
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427253207240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427253210797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253213002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253215928
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427253220168
error,log,,,"Unexpected runtime error while computing a text hover",1427253221337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427253308909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253310924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253326594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427253334754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427253335821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427253434042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253444123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253456623
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427253457587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427253493556
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427253494829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427253508475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253510254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253517235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427253527299
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427253529974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427253535958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427253540647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427253541898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253542878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253547063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427253550986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253551675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253583357
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427253585124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253615922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253622961
error,log,,,"Unexpected runtime error while computing a text hover",1427253623508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427253631119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253632309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253648349
error,log,,,"Unexpected runtime error while computing a text hover",1427253708754
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1427253716836
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427253717181
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427253717243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1427253719546
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427253722920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253723860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1427253723939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253729624
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427253731051
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427253733596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427253747758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427253757711
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1427253776759
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1427253778680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427253782431
