what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1424828361965
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1424828365400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424828395115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424828418500
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1424828418549
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1424828418583
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424828418689
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424828418735
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1424828418738
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1424828429395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424828443251
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424828453989
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424828454060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424828459846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424830368075
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424830369839
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424830369924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1424830376991
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1424830381661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424830386851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424830391424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424830400063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424830758675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424830761412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424830763733
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424830764027
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1424830764604
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1424830764606
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1424830764607
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1424830764609
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1424830764614
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1424830764616
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1424830764618
